website,web_ip_addr,web_host_comp,web_host_country,web_host_city
kurasu.kyoto,23.227.38.32,"Shopify, Inc",Canada,none
templateskincare.com,23.227.38.71,"Shopify, Inc",Canada,none
kamdesignhaus.com,23.227.38.66,"Shopify, Inc",Canada,none
pactechmayoreo.com.mx,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ravpower.com,23.227.38.74,"Shopify, Inc",Canada,none
the5th.co,23.227.38.32,"Shopify, Inc",Canada,none
thenordiclash.com,23.227.38.36,"Shopify, Inc",Canada,none
omnitype.com,23.227.38.65,"Shopify, Inc",Canada,none
on3pskis.com,23.227.38.32,"Shopify, Inc",Canada,none
trademutt.com,23.227.38.65,"Shopify, Inc",Canada,none
bakariluxurysportswear.com,23.227.38.70,"Shopify, Inc",Canada,none
fiddlershop.com,23.227.38.32,"Shopify, Inc",Canada,none
slatemilk.com,23.227.38.32,"Shopify, Inc",Canada,none
boathousestoresusa.com,23.227.38.32,"Shopify, Inc",Canada,none
cosmetixclub.com,23.227.38.32,"Shopify, Inc",Canada,none
bregawatches.com,23.227.38.71,"Shopify, Inc",Canada,none
trueharness.com,23.227.38.32,"Shopify, Inc",Canada,none
masteringthemix.com,23.227.38.32,"Shopify, Inc",Canada,none
kustom.store,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
bagallerydeals.com,23.227.38.65,"Shopify, Inc",Canada,none
rmsbeauty.com,23.227.38.32,"Shopify, Inc",Canada,none
9five.com,23.227.38.32,"Shopify, Inc",Canada,none
suburban.com.hk,23.227.38.32,"Shopify, Inc",Canada,none
prattstandard.com,23.227.38.32,"Shopify, Inc",Canada,none
outlier.nyc,23.227.38.65,"Shopify, Inc",Canada,none
barbellbrigade.com,23.227.38.32,"Shopify, Inc",Canada,none
bayouwithlove.com,23.227.38.32,"Shopify, Inc",Canada,none
factorydirectblinds.com,23.227.38.65,"Shopify, Inc",Canada,none
smokecartel.com,23.227.38.32,"Shopify, Inc",Canada,none
bodycandy.com,23.227.38.32,"Shopify, Inc",Canada,none
chamdor.com,23.227.38.32,"Shopify, Inc",Canada,none
ohum.in,23.227.38.65,"Shopify, Inc",Canada,none
crapeyewear.com,23.227.38.32,"Shopify, Inc",Canada,none
organika.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
littlebaby.com.sg,23.227.38.32,"Shopify, Inc",Canada,none
nirogam.com,23.227.38.32,"Shopify, Inc",Canada,none
slumberpod.com,23.227.38.32,"Shopify, Inc",Canada,none
embrlabs.com,23.227.38.32,"Shopify, Inc",Canada,none
bcbg.com,23.227.38.65,"Shopify, Inc",Canada,none
risingnubian.com,23.227.38.70,"Shopify, Inc",Canada,none
oxygenconcentrator.shop,23.227.38.70,"Shopify, Inc",Canada,none
thebarwarehouse.com,23.227.38.32,"Shopify, Inc",Canada,none
bittersandbottles.com,23.227.38.32,"Shopify, Inc",Canada,none
geologie.com,23.227.38.32,"Shopify, Inc",Canada,none
soapen.com,23.227.38.32,"Shopify, Inc",Canada,none
bodyglove.com,23.227.38.32,"Shopify, Inc",Canada,none
blattshop.mx,23.227.38.67,"Shopify, Inc",Canada,none
samsonite.com.ar,23.227.38.65,"Shopify, Inc",Canada,none
wowitloveithaveit.com,23.227.38.68,"Shopify, Inc",Canada,none
cbdlife.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
lyfefuel.com,23.227.38.32,"Shopify, Inc",Canada,none
shopeasyallday.com,23.227.38.70,"Shopify, Inc",Canada,none
theearthlingco.com,23.227.38.69,"Shopify, Inc",Canada,none
chimes.com,23.227.38.32,"Shopify, Inc",Canada,none
rspnutrition.com,23.227.38.32,"Shopify, Inc",Canada,none
pillowcube.com,23.227.38.32,"Shopify, Inc",Canada,none
nocow.com,23.227.38.32,"Shopify, Inc",Canada,none
ima-usa.com,23.227.38.32,"Shopify, Inc",Canada,none
blackwolfnation.com,23.227.38.32,"Shopify, Inc",Canada,none
touchbeauty.com,23.227.38.65,"Shopify, Inc",Canada,none
southernshirt.com,23.227.38.32,"Shopify, Inc",Canada,none
bryananthonys.com,23.227.38.32,"Shopify, Inc",Canada,none
bulldozerfit.com,23.227.38.32,"Shopify, Inc",Canada,none
studiorefinery.com,23.227.38.71,"Shopify, Inc",Canada,none
dripex.co.uk,23.227.38.32,"Shopify, Inc",Canada,none
magicalbutter.com.mx,23.227.38.65,"Shopify, Inc",Canada,none
marysia.com,23.227.38.32,"Shopify, Inc",Canada,none
fairywill.com,23.227.38.74,"Shopify, Inc",Canada,none
unitedbyblue.com,23.227.38.32,"Shopify, Inc",Canada,none
aquasureusa.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
shopfcn.org,23.227.38.32,"Shopify, Inc",Canada,none
pontoonstuff.com,23.227.38.32,"Shopify, Inc",Canada,none
nouhaus.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
gtsimulators.com,23.227.38.65,"Shopify, Inc",Canada,none
brightland.co,23.227.38.32,"Shopify, Inc",Canada,none
1818.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
stackhous.com,23.227.38.36,"Shopify, Inc",Canada,none
cambriabike.com,23.227.38.32,"Shopify, Inc",Canada,none
chopchopbikes.com,23.227.38.32,"Shopify, Inc",Canada,none
unicod.in,23.227.38.69,"Shopify, Inc",Canada,none
dssday.com,23.227.38.32,"Shopify, Inc",Canada,none
skinlovers.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
massagemedik.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
kixbox.ru,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
valuepetsupplies.com,23.227.38.65,"Shopify, Inc",Canada,none
birdygrey.com,23.227.38.71,"Shopify, Inc",Canada,none
shopriffraff.com,23.227.38.32,"Shopify, Inc",Canada,none
prettyparty.com,23.227.38.32,"Shopify, Inc",Canada,none
obeyclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
mossled.com,23.227.38.32,"Shopify, Inc",Canada,none
brookeandlou.com,23.227.38.32,"Shopify, Inc",Canada,none
doksuri.com,23.227.38.32,"Shopify, Inc",Canada,none
thefrozenbean.com,23.227.38.32,"Shopify, Inc",Canada,none
code118.co,23.227.38.32,"Shopify, Inc",Canada,none
distritomax.com,23.227.38.32,"Shopify, Inc",Canada,none
fritids-varuhuset.se,23.227.38.65,"Shopify, Inc",Canada,none
inclusivelycreative.agency,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
soloperformance.mx,23.227.38.32,"Shopify, Inc",Canada,none
musclebeach.com,23.227.38.32,"Shopify, Inc",Canada,none
nebra.com,23.227.38.74,"Shopify, Inc",Canada,none
wbshop.com,23.227.38.32,"Shopify, Inc",Canada,none
dphue.com,23.227.38.32,"Shopify, Inc",Canada,none
softserveclothing.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
southerntide.com,23.227.38.32,"Shopify, Inc",Canada,none
pactimo.com,23.227.38.74,"Shopify, Inc",Canada,none
omaxhealth.com,23.227.38.32,"Shopify, Inc",Canada,none
muji.ca,23.227.38.65,"Shopify, Inc",Canada,none
buildredux.com,23.227.38.32,"Shopify, Inc",Canada,none
galletuki.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thekey.company,23.227.38.74,"Shopify, Inc",Canada,none
dagnedover.com,23.227.38.32,"Shopify, Inc",Canada,none
doseofchill.com,23.227.38.32,"Shopify, Inc",Canada,none
chamberlaincoffee.com,23.227.38.71,"Shopify, Inc",Canada,none
aelfriceden.com,23.227.38.74,"Shopify, Inc",Canada,none
better-notyounger.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
mytinyhaus.com,23.227.38.32,"Shopify, Inc",Canada,none
atplab.com,23.227.38.32,"Shopify, Inc",Canada,none
willowsoul.com,23.227.38.32,"Shopify, Inc",Canada,none
stackedskincare.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
sportingup.com,23.227.38.32,"Shopify, Inc",Canada,none
frenchie.world,23.227.38.74,"Shopify, Inc",Canada,none
outdoorelement.com,23.227.38.36,"Shopify, Inc",Canada,none
phonesoap.com,23.227.38.32,"Shopify, Inc",Canada,none
canopusgroup.us,23.227.38.32,"Shopify, Inc",Canada,none
santamariadelmonte.com,23.227.38.65,"Shopify, Inc",Canada,none
tialupitafoods.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
dailyhighclub.com,23.227.38.32,"Shopify, Inc",Canada,none
creedboutique.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
phomemo.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
alrugaibfurniture.com,23.227.38.65,"Shopify, Inc",Canada,none
leons.ca,23.227.38.32,"Shopify, Inc",Canada,none
oceancrawler.com,23.227.38.32,"Shopify, Inc",Canada,none
dedaluswine.com,23.227.38.32,"Shopify, Inc",Canada,none
yourparade.com,23.227.38.32,"Shopify, Inc",Canada,none
tangohotel.com,23.227.38.32,"Shopify, Inc",Canada,none
superplastic.co,23.227.38.32,"Shopify, Inc",Canada,none
alysh.com,23.227.38.32,"Shopify, Inc",Canada,none
palmtreecrew.com,23.227.38.32,"Shopify, Inc",Canada,none
supply.co,23.227.38.32,"Shopify, Inc",Canada,none
caswellmassey.com,23.227.38.32,"Shopify, Inc",Canada,none
wtactful.com,23.227.38.65,"Shopify, Inc",Canada,none
usangels.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ecosusi.com,23.227.38.32,"Shopify, Inc",Canada,none
petalandpup.com,23.227.38.32,"Shopify, Inc",Canada,none
bestvaled.com,23.227.38.32,"Shopify, Inc",Canada,none
p448.com,23.227.38.65,"Shopify, Inc",Canada,none
shoplostfound.com,23.227.38.32,"Shopify, Inc",Canada,none
primekb.com,23.227.38.32,"Shopify, Inc",Canada,none
djangobrand.com,23.227.38.65,"Shopify, Inc",Canada,none
effyjewelry.com,23.227.38.32,"Shopify, Inc",Canada,none
tesalate.com,23.227.38.32,"Shopify, Inc",Canada,none
thepuffcuff.com,23.227.38.32,"Shopify, Inc",Canada,none
bmfitgear.com,23.227.38.32,"Shopify, Inc",Canada,none
curren.com.mx,23.227.38.65,"Shopify, Inc",Canada,none
pelagicgear.com,23.227.38.32,"Shopify, Inc",Canada,none
ateliernewyork.com,23.227.38.32,"Shopify, Inc",Canada,none
cbsstore.com,23.227.38.32,"Shopify, Inc",Canada,none
yeachic.com,23.227.38.70,"Shopify, Inc",Canada,none
woodenspoonherbs.com,23.227.38.69,"Shopify, Inc",Canada,none
efavormart.com,23.227.38.32,"Shopify, Inc",Canada,none
ajeworld.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
rawapothecary.mx,23.227.38.32,"Shopify, Inc",Canada,none
jawzrsize.com,23.227.38.32,"Shopify, Inc",Canada,none
dvago.pk,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
rabbitair.com,23.227.38.32,"Shopify, Inc",Canada,none
ferroconcepts.com,23.227.38.32,"Shopify, Inc",Canada,none
ksgills.com,23.227.38.32,"Shopify, Inc",Canada,none
themercantile.com,23.227.38.32,"Shopify, Inc",Canada,none
uniquedesignsolutions.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
oxygenetix.com,23.227.38.32,"Shopify, Inc",Canada,none
euclidfurniture.com,23.227.38.32,"Shopify, Inc",Canada,none
philandteds.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
oracura.in,23.227.38.32,"Shopify, Inc",Canada,none
cccbd.com,23.227.38.65,"Shopify, Inc",Canada,none
lovenoughty.co.uk,23.227.38.65,"Shopify, Inc",Canada,none
sensoryscout.com,23.227.38.32,"Shopify, Inc",Canada,none
eltamd.com,23.227.38.65,"Shopify, Inc",Canada,none
incu.com,23.227.38.32,"Shopify, Inc",Canada,none
woodsman.online,23.227.38.32,"Shopify, Inc",Canada,none
247comfortapparel.com,23.227.38.32,"Shopify, Inc",Canada,none
renpho.com,23.227.38.32,"Shopify, Inc",Canada,none
railsclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
glowyy.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thisisalovesong.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
vapor.com,23.227.38.32,"Shopify, Inc",Canada,none
safemend.com,23.227.38.32,"Shopify, Inc",Canada,none
ilusionjoyas.com,23.227.38.65,"Shopify, Inc",Canada,none
pleasuresnow.com,23.227.38.32,"Shopify, Inc",Canada,none
livpuresleep.com,23.227.38.65,"Shopify, Inc",Canada,none
cloudwaterbrands.com,23.227.38.32,"Shopify, Inc",Canada,none
spornia.com,23.227.38.32,"Shopify, Inc",Canada,none
thedudesthreads.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
elwoodclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
republicwireless.com,23.227.38.32,"Shopify, Inc",Canada,none
golo.com,23.227.38.32,"Shopify, Inc",Canada,none
adamstoybox.com,23.227.38.32,"Shopify, Inc",Canada,none
peets.com,23.227.38.65,"Shopify, Inc",Canada,none
rareassembly.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
jamesmartinfurniture.com,23.227.38.32,"Shopify, Inc",Canada,none
tmn-distribution.com,23.227.38.73,"Shopify, Inc",Canada,none
wiipop.com,23.227.38.32,"Shopify, Inc",Canada,none
squattypotty.com,23.227.38.32,"Shopify, Inc",Canada,none
strengthpanda.com,23.227.38.32,"Shopify, Inc",Canada,none
lacarniceriavirtualcdmx.com,23.227.38.32,"Shopify, Inc",Canada,none
prime-six.com,23.227.38.65,"Shopify, Inc",Canada,none
mojodesk.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
dbpowershop.com,23.227.38.65,"Shopify, Inc",Canada,none
sockfancy.com,23.227.38.32,"Shopify, Inc",Canada,none
justgolfstuff.ca,23.227.38.32,"Shopify, Inc",Canada,none
fabricwholesaledirect.com,23.227.38.32,"Shopify, Inc",Canada,none
alexmill.com,23.227.38.32,"Shopify, Inc",Canada,none
bonsaiishop.com,23.227.38.32,"Shopify, Inc",Canada,none
100thieves.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ergoal.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
replicasurfaces.com,23.227.38.32,"Shopify, Inc",Canada,none
livelyroot.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
workfromhomedesks.com,23.227.38.65,"Shopify, Inc",Canada,none
merkuree.ca,23.227.38.67,"Shopify, Inc",Canada,none
espressoparts.com,23.227.38.65,"Shopify, Inc",Canada,none
lolyinthesky.com.mx,23.227.38.32,"Shopify, Inc",Canada,none
pursomalife.com,23.227.38.32,"Shopify, Inc",Canada,none
v1ce.co,23.227.38.65,"Shopify, Inc",Canada,none
demoniacult.com,23.227.38.65,"Shopify, Inc",Canada,none
switchkeys.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
loandsons.com,23.227.38.32,"Shopify, Inc",Canada,none
finalmouse.com,23.227.38.32,"Shopify, Inc",Canada,none
johngeigerco.com,23.227.38.32,"Shopify, Inc",Canada,none
thehydrojug.com,23.227.38.36,"Shopify, Inc",Canada,none
2xist.com,23.227.38.32,"Shopify, Inc",Canada,none
screenprinting.com,23.227.38.32,"Shopify, Inc",Canada,none
shopavocado.com,23.227.38.32,"Shopify, Inc",Canada,none
loadedboards.com,23.227.38.32,"Shopify, Inc",Canada,none
yiraldisglowyskin.com,23.227.38.32,"Shopify, Inc",Canada,none
blaseballcares.com,23.227.38.65,"Shopify, Inc",Canada,none
ritualzeroproof.com,23.227.38.32,"Shopify, Inc",Canada,none
onyxcoffeelab.com,23.227.38.32,"Shopify, Inc",Canada,none
marcfisherfootwear.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
relationting.com,23.227.38.72,"Shopify, Inc",Canada,none
ocean-guardian.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
doahappydance.com,23.227.38.32,"Shopify, Inc",Canada,none
emojiisland.com,23.227.38.32,"Shopify, Inc",Canada,none
topnotchadz.com,23.227.38.69,"Shopify, Inc",Canada,none
gerberchildrenswear.com,23.227.38.32,"Shopify, Inc",Canada,none
trendingcustom.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
livebearded.com,23.227.38.32,"Shopify, Inc",Canada,none
4x400.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
bungiestore.com,23.227.38.32,"Shopify, Inc",Canada,none
tallysmojos.com,23.227.38.32,"Shopify, Inc",Canada,none
moissanitesandco.com,23.227.38.32,"Shopify, Inc",Canada,none
afrimarket.store,23.227.38.32,"Shopify, Inc",Canada,none
traum-platz.de,23.227.38.65,"Shopify, Inc",Canada,none
boundarysupply.com,23.227.38.32,"Shopify, Inc",Canada,none
sevencoffeeroasters.com,23.227.38.32,"Shopify, Inc",Canada,none
mizalud.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
roughandtumbledesign.com,23.227.38.32,"Shopify, Inc",Canada,none
gymammo.com,23.227.38.32,"Shopify, Inc",Canada,none
droplette.io,23.227.38.74,"Shopify, Inc",Canada,none
ovira.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
rinsewizard.com,23.227.38.65,"Shopify, Inc",Canada,none
getthefort.com,23.227.38.32,"Shopify, Inc",Canada,none
gosmile.com,23.227.38.32,"Shopify, Inc",Canada,none
ivankyo.com,23.227.38.32,"Shopify, Inc",Canada,none
altwork.com,23.227.38.32,"Shopify, Inc",Canada,none
voltacharger.com,23.227.38.32,"Shopify, Inc",Canada,none
teraganix.com,23.227.38.65,"Shopify, Inc",Canada,none
moisturelove.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
famousfollower.com,23.227.38.65,"Shopify, Inc",Canada,none
drmtlgy.com,23.227.38.32,"Shopify, Inc",Canada,none
thefinesteliquid.com,23.227.38.32,"Shopify, Inc",Canada,none
parlourx.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
nbf-market.com,23.227.38.32,"Shopify, Inc",Canada,none
safeandfair.com,23.227.38.32,"Shopify, Inc",Canada,none
naadam.co,23.227.38.65,"Shopify, Inc",Canada,none
earthmama.com,23.227.38.65,"Shopify, Inc",Canada,none
sacredweaves.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
slidewalla.com,23.227.38.32,"Shopify, Inc",Canada,none
gossamergear.com,23.227.38.32,"Shopify, Inc",Canada,none
kidsfunsciencebookstore.com,23.227.38.70,"Shopify, Inc",Canada,none
benchmademodern.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ascensionpress.com,23.227.38.32,"Shopify, Inc",Canada,none
bythem.la,23.227.38.65,"Shopify, Inc",Canada,none
topsandbottomsusa.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
wildriverwholesale.com,23.227.38.67,"Shopify, Inc",Canada,none
blvk.com,23.227.38.32,"Shopify, Inc",Canada,none
ka-pok.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
samsonite.cl,23.227.38.65,"Shopify, Inc",Canada,none
brooklynns.com,23.227.38.32,"Shopify, Inc",Canada,none
uniqmx.com,23.227.38.68,"Shopify, Inc",Canada,none
seismicaudiospeakers.com,23.227.38.32,"Shopify, Inc",Canada,none
osgoodemarley.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
eatwunder.com,23.227.38.65,"Shopify, Inc",Canada,none
nanotoothbrushshop.com,23.227.38.71,"Shopify, Inc",Canada,none
aboutface.com,23.227.38.65,"Shopify, Inc",Canada,none
happinessmerch.com,23.227.38.32,"Shopify, Inc",Canada,none
lovcosmetik.com,23.227.38.65,"Shopify, Inc",Canada,none
jwpei.com,23.227.38.32,"Shopify, Inc",Canada,none
awarasleep.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
backtotheroots.com,23.227.38.32,"Shopify, Inc",Canada,none
trulybeauty.com,23.227.38.65,"Shopify, Inc",Canada,none
eastfork.com,23.227.38.64,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
n-o-d-e.shop,23.227.38.32,"Shopify, Inc",Canada,none
beautyblender.com,23.227.38.32,"Shopify, Inc",Canada,none
shoprobe.cl,23.227.38.65,"Shopify, Inc",Canada,none
skintox.co,23.227.38.32,"Shopify, Inc",Canada,none
